# # alphas_L2,errors_L2,lambdas_L2,errors_L1,lambdas_L1,errors_Huber,lambdas_Huber,huber_params,errors_BO
86.8211932731,0.1180816417,0.0000000001,0.0515348657,0.0000000001,0.0486915075,0.0000000001,0.4951304081,0.0263122780
87.4905824046,0.1178643054,0.0000000001,0.0513174947,0.0000000001,0.0485067283,0.0000000001,0.4931381285,0.0261107878
88.1651325087,0.1176486702,0.0000000001,0.0511018390,0.0000000001,0.0483233232,0.0000000001,0.4911482946,0.0259108398
88.8448833765,0.1174347225,0.0000000001,0.0508878847,0.0000000001,0.0481412814,0.0000000001,0.4891612672,0.0257124220
89.5298751058,0.1172224489,0.0000000001,0.0506756179,0.0000000001,0.0479605925,0.0000000001,0.4871766806,0.0255155229
90.2201481034,0.1170118359,0.0000000001,0.0504650249,0.0000000001,0.0477812457,0.0000000001,0.4851947563,0.0253201308
90.9157430878,0.1168028703,0.0000000001,0.0502560922,0.0000000001,0.0476032306,0.0000000001,0.4832156198,0.0251262343
91.6167010913,0.1165955389,0.0000000001,0.0500488063,0.0000000001,0.0474265369,0.0000000001,0.4812392107,0.0249338219
92.3230634627,0.1163898287,0.0000000001,0.0498431539,0.0000000001,0.0472511542,0.0000000001,0.4792653549,0.0247428824
93.0348718695,0.1161857267,0.0000000001,0.0496391217,0.0000000001,0.0470770724,0.0000000001,0.4772942486,0.0245534045
93.7521683006,0.1159832201,0.0000000001,0.0494366965,0.0000000001,0.0469042814,0.0000000001,0.4753260362,0.0243653771
94.4749950683,0.1157822961,0.0000000001,0.0492358655,0.0000000001,0.0467327711,0.0000000001,0.4733608063,0.0241787890
95.2033948116,0.1155829422,0.0000000001,0.0490366156,0.0000000001,0.0465625316,0.0000000001,0.4713983411,0.0239936294
95.9374104979,0.1153851457,0.0000000001,0.0488389341,0.0000000001,0.0463935531,0.0000000001,0.4694386171,0.0238098872
96.6770854259,0.1151888944,0.0000000001,0.0486428082,0.0000000001,0.0462258257,0.0000000001,0.4674820259,0.0236275517
97.4224632283,0.1149941758,0.0000000001,0.0484482256,0.0000000001,0.0460593398,0.0000000001,0.4655282844,0.0234466122
98.1735878741,0.1148009778,0.0000000001,0.0482551735,0.0000000001,0.0458940859,0.0000000001,0.4635775803,0.0232670580
98.9305036713,0.1146092883,0.0000000001,0.0480636398,0.0000000001,0.0457300543,0.0000000001,0.4616298508,0.0230888784
99.6932552694,0.1144190952,0.0000000001,0.0478736121,0.0000000001,0.0455672356,0.0000000001,0.4596852907,0.0229120631
100.4618876625,0.1142303867,0.0000000001,0.0476850783,0.0000000001,0.0454056205,0.0000000001,0.4577437488,0.0227366016
101.2364461913,0.1140431509,0.0000000001,0.0474980264,0.0000000001,0.0452451998,0.0000000001,0.4558052261,0.0225624836
102.0169765460,0.1138573761,0.0000000001,0.0473124443,0.0000000001,0.0450859641,0.0000000001,0.4538699874,0.0223896987
102.8035247694,0.1136730507,0.0000000001,0.0471283203,0.0000000001,0.0449279043,0.0000000001,0.4519378577,0.0222182369
103.5961372591,0.1134901631,0.0000000001,0.0469456425,0.0000000001,0.0447710115,0.0000000001,0.4500086949,0.0220480879
104.3948607703,0.1133087020,0.0000000001,0.0467643994,0.0000000001,0.0446152767,0.0000000001,0.4480831937,0.0218792419
105.1997424189,0.1131286560,0.0000000001,0.0465845794,0.0000000001,0.0444606909,0.0000000001,0.4461605711,0.0217116888
106.0108296840,0.1129500139,0.0000000001,0.0464061710,0.0000000001,0.0443072454,0.0000000001,0.4442414325,0.0215454187
106.8281704107,0.1127727645,0.0000000001,0.0462291629,0.0000000001,0.0441549313,0.0000000001,0.4423255816,0.0213804218
107.6518128131,0.1125968967,0.0000000001,0.0460535439,0.0000000001,0.0440037401,0.0000000001,0.4404130681,0.0212166885
108.4818054769,0.1124223997,0.0000000001,0.0458793027,0.0000000001,0.0438536631,0.0000000001,0.4385039938,0.0210542090
109.3181973624,0.1122492624,0.0000000001,0.0457064283,0.0000000001,0.0437046918,0.0000000001,0.4365981387,0.0208929738
110.1610378075,0.1120774742,0.0000000001,0.0455349096,0.0000000001,0.0435568177,0.0000000001,0.4346958996,0.0207329734
111.0103765304,0.1119070244,0.0000000001,0.0453647359,0.0000000001,0.0434100325,0.0000000001,0.4327970618,0.0205741983
111.8662636327,0.1117379022,0.0000000001,0.0451958964,0.0000000001,0.0432643278,0.0000000001,0.4309017206,0.0204166391
112.7287496022,0.1115700973,0.0000000001,0.0450283802,0.0000000001,0.0431196955,0.0000000001,0.4290098316,0.0202602866
113.5978853159,0.1114035991,0.0000000001,0.0448621768,0.0000000001,0.0429761272,0.0000000001,0.4271215888,0.0201051315
114.4737220433,0.1112383974,0.0000000001,0.0446972758,0.0000000001,0.0428336149,0.0000000001,0.4252368095,0.0199511647
115.3563114490,0.1110744818,0.0000000001,0.0445336665,0.0000000001,0.0426921507,0.0000000001,0.4233557647,0.0197983771
116.2457055959,0.1109118421,0.0000000001,0.0443713388,0.0000000001,0.0425517264,0.0000000001,0.4214781958,0.0196467596
117.1419569485,0.1107504683,0.0000000001,0.0442102822,0.0000000001,0.0424123342,0.0000000001,0.4196043013,0.0194963034
118.0451183756,0.1105903504,0.0000000001,0.0440504867,0.0000000001,0.0422739662,0.0000000001,0.4177340587,0.0193469995
118.9552431536,0.1104314784,0.0000000001,0.0438919422,0.0000000001,0.0421366147,0.0000000001,0.4158675582,0.0191988392
119.8723849700,0.1102738424,0.0000000001,0.0437346386,0.0000000001,0.0420002720,0.0000000001,0.4140047976,0.0190518136
120.7965979257,0.1101174327,0.0000000001,0.0435785660,0.0000000001,0.0418649303,0.0000000001,0.4121458494,0.0189059141
121.7279365393,0.1099622396,0.0000000001,0.0434237145,0.0000000001,0.0417305822,0.0000000001,0.4102906451,0.0187611321
122.6664557491,0.1098082535,0.0000000001,0.0432700745,0.0000000001,0.0415972201,0.0000000001,0.4084390908,0.0186174591
123.6122109176,0.1096554648,0.0000000001,0.0431176362,0.0000000001,0.0414648365,0.0000000001,0.4065916076,0.0184748865
124.5652578337,0.1095038641,0.0000000001,0.0429663900,0.0000000001,0.0413334240,0.0000000001,0.4047478601,0.0183334059
125.5256527166,0.1093534420,0.0000000001,0.0428163264,0.0000000001,0.0412029753,0.0000000001,0.4029081164,0.0181930090
126.4934522190,0.1092041892,0.0000000001,0.0426674360,0.0000000001,0.0410734831,0.0000000001,0.4010721259,0.0180536875
127.4687134302,0.1090560964,0.0000000001,0.0425197094,0.0000000001,0.0409449402,0.0000000001,0.3992401652,0.0179154331
128.4514938800,0.1089091546,0.0000000001,0.0423731373,0.0000000001,0.0408173395,0.0000000001,0.3974119701,0.0177782377
129.4418515412,0.1087633546,0.0000000001,0.0422277105,0.0000000001,0.0406906737,0.0000000001,0.3955880249,0.0176420933
130.4398448342,0.1086186873,0.0000000001,0.0420834199,0.0000000001,0.0405649360,0.0000000001,0.3937679992,0.0175069916
131.4455326294,0.1084751440,0.0000000001,0.0419402564,0.0000000001,0.0404401193,0.0000000001,0.3919519534,0.0173729248
132.4589742512,0.1083327157,0.0000000001,0.0417982110,0.0000000001,0.0403162166,0.0000000001,0.3901399915,0.0172398850
133.4802294814,0.1081913936,0.0000000001,0.0416572748,0.0000000001,0.0401932211,0.0000000001,0.3883320831,0.0171078642
134.5093585628,0.1080511690,0.0000000001,0.0415174391,0.0000000001,0.0400711260,0.0000000001,0.3865283678,0.0169768547
135.5464222025,0.1079120333,0.0000000001,0.0413786950,0.0000000001,0.0399499246,0.0000000001,0.3847286079,0.0168468488
136.5914815758,0.1077739779,0.0000000001,0.0412410338,0.0000000001,0.0398296100,0.0000000001,0.3829330811,0.0167178387
137.6445983295,0.1076369943,0.0000000001,0.0411044470,0.0000000001,0.0397101757,0.0000000001,0.3811417684,0.0165898168
138.7058345859,0.1075010740,0.0000000001,0.0409689259,0.0000000001,0.0395916151,0.0000000001,0.3793546938,0.0164627756
139.7752529460,0.1073662087,0.0000000001,0.0408344622,0.0000000001,0.0394739215,0.0000000001,0.3775715485,0.0163367075
140.8529164938,0.1072323900,0.0000000001,0.0407010473,0.0000000001,0.0393570887,0.0000000001,0.3757929482,0.0162116052
141.9388887994,0.1070996098,0.0000000001,0.0405686730,0.0000000001,0.0392411099,0.0000000001,0.3740183736,0.0160874612
143.0332339231,0.1069678598,0.0000000001,0.0404373311,0.0000000001,0.0391259790,0.0000000001,0.3722483266,0.0159642681
144.1360164191,0.1068371320,0.0000000001,0.0403070132,0.0000000001,0.0390116896,0.0000000001,0.3704824119,0.0158420188
145.2473013393,0.1067074183,0.0000000001,0.0401777113,0.0000000001,0.0388982353,0.0000000001,0.3687208842,0.0157207059
146.3671542372,0.1065787107,0.0000000001,0.0400494173,0.0000000001,0.0387856100,0.0000000001,0.3669636816,0.0156003223
147.4956411717,0.1064510014,0.0000000001,0.0399221232,0.0000000001,0.0386738075,0.0000000001,0.3652107040,0.0154808608
148.6328287110,0.1063242825,0.0000000001,0.0397958211,0.0000000001,0.0385628216,0.0000000001,0.3634623126,0.0153623145
149.7787839365,0.1061985462,0.0000000001,0.0396705031,0.0000000001,0.0384526462,0.0000000001,0.3617181319,0.0152446763
150.9335744468,0.1060737847,0.0000000001,0.0395461613,0.0000000001,0.0383432753,0.0000000001,0.3599785956,0.0151279393
152.0972683618,0.1059499905,0.0000000001,0.0394227882,0.0000000001,0.0382347029,0.0000000001,0.3582434082,0.0150120965
153.2699343265,0.1058271560,0.0000000001,0.0393003759,0.0000000001,0.0381269232,0.0000000001,0.3565124851,0.0148971411
154.4516415151,0.1057052735,0.0000000001,0.0391789169,0.0000000001,0.0380199301,0.0000000001,0.3547863001,0.0147830663
155.6424596352,0.1055843357,0.0000000001,0.0390584036,0.0000000001,0.0379137178,0.0000000001,0.3530646380,0.0146698654
156.8424589320,0.1054643351,0.0000000001,0.0389388286,0.0000000001,0.0378082806,0.0000000001,0.3513474237,0.0145575317
158.0517101919,0.1053452643,0.0000000001,0.0388201843,0.0000000001,0.0377036127,0.0000000001,0.3496346747,0.0144460585
159.2702847475,0.1052271161,0.0000000001,0.0387024635,0.0000000001,0.0375997083,0.0000000001,0.3479266072,0.0143354392
160.4982544811,0.1051098832,0.0000000001,0.0385856588,0.0000000001,0.0374965619,0.0000000001,0.3462229854,0.0142256673
161.7356918292,0.1049935585,0.0000000001,0.0384697630,0.0000000001,0.0373941678,0.0000000001,0.3445240238,0.0141167363
162.9826697869,0.1048781348,0.0000000001,0.0383547689,0.0000000001,0.0372925204,0.0000000001,0.3428295550,0.0140086398
164.2392619121,0.1047636051,0.0000000001,0.0382406694,0.0000000001,0.0371916142,0.0000000001,0.3411398886,0.0139013714
165.5055423298,0.1046499623,0.0000000001,0.0381274573,0.0000000001,0.0370914437,0.0000000001,0.3394548415,0.0137949246
166.7815857364,0.1045371996,0.0000000001,0.0380151257,0.0000000001,0.0369920035,0.0000000001,0.3377745242,0.0136892934
168.0674674043,0.1044253100,0.0000000001,0.0379036677,0.0000000001,0.0368932882,0.0000000001,0.3360988201,0.0135844712
169.3632631863,0.1043142866,0.0000000001,0.0377930762,0.0000000001,0.0367952924,0.0000000001,0.3344277111,0.0134804521
170.6690495198,0.1042041227,0.0000000001,0.0376833445,0.0000000001,0.0366980108,0.0000000001,0.3327614695,0.0133772298
171.9849034319,0.1040948116,0.0000000001,0.0375744659,0.0000000001,0.0366014381,0.0000000001,0.3310998772,0.0132747983
173.3109025433,0.1039863466,0.0000000001,0.0374664334,0.0000000001,0.0365055692,0.0000000001,0.3294430058,0.0131731514
174.6471250732,0.1038787210,0.0000000001,0.0373592406,0.0000000001,0.0364103987,0.0000000001,0.3277909186,0.0130722832
175.9936498439,0.1037719283,0.0000000001,0.0372528807,0.0000000001,0.0363159217,0.0000000001,0.3261436112,0.0129721877
177.3505562853,0.1036659620,0.0000000001,0.0371473472,0.0000000001,0.0362221329,0.0000000001,0.3245010987,0.0128728589
178.7179244400,0.1035608156,0.0000000001,0.0370426335,0.0000000001,0.0361290273,0.0000000001,0.3228633951,0.0127742910
180.0958349674,0.1034564827,0.0000000001,0.0369387333,0.0000000001,0.0360365998,0.0000000001,0.3212305359,0.0126764783
181.4843691490,0.1033529569,0.0000000001,0.0368356400,0.0000000001,0.0359448456,0.0000000001,0.3196024732,0.0125794148
182.8836088928,0.1032502319,0.0000000001,0.0367333474,0.0000000001,0.0358537595,0.0000000001,0.3179793090,0.0124830948
184.2936367385,0.1031483015,0.0000000001,0.0366318491,0.0000000001,0.0357633368,0.0000000001,0.3163610375,0.0123875127
185.7145358620,0.1030471594,0.0000000001,0.0365311388,0.0000000001,0.0356735726,0.0000000001,0.3147475183,0.0122926628
187.1463900807,0.1029467996,0.0000000001,0.0364312104,0.0000000001,0.0355844619,0.0000000001,0.3131391052,0.0121985394
188.5892838579,0.1028472157,0.0000000001,0.0363320577,0.0000000001,0.0354960000,0.0000000001,0.3115353280,0.0121051371
190.0433023085,0.1027484019,0.0000000001,0.0362336746,0.0000000001,0.0354081822,0.0000000001,0.3099365561,0.0120124503
191.5085312033,0.1026503521,0.0000000001,0.0361360551,0.0000000001,0.0353210037,0.0000000001,0.3083427985,0.0119204735
192.9850569747,0.1025530603,0.0000000001,0.0360391931,0.0000000001,0.0352344599,0.0000000001,0.3067540660,0.0118292012
194.4729667211,0.1024565206,0.0000000001,0.0359430826,0.0000000001,0.0351485460,0.0000000001,0.3051702063,0.0117386281
195.9723482128,0.1023607272,0.0000000001,0.0358477178,0.0000000001,0.0350632575,0.0000000001,0.3035911778,0.0116487488
197.4832898966,0.1022656741,0.0000000001,0.0357530928,0.0000000001,0.0349785899,0.0000000001,0.3020173084,0.0115595580
199.0058809014,0.1021713557,0.0000000001,0.0356592017,0.0000000001,0.0348945384,0.0000000001,0.3004483724,0.0114710505
200.5402110430,0.1020777661,0.0000000001,0.0355660389,0.0000000001,0.0348110987,0.0000000001,0.2988845925,0.0113832209
202.0863708298,0.1019848998,0.0000000001,0.0354735986,0.0000000001,0.0347282663,0.0000000001,0.2973256596,0.0112960641
203.6444514683,0.1018927510,0.0000000001,0.0353818750,0.0000000001,0.0346460367,0.0000000001,0.2957717370,0.0112095749
205.2145448677,0.1018013142,0.0000000001,0.0352908627,0.0000000001,0.0345644055,0.0000000001,0.2942228911,0.0111237483
206.7967436463,0.1017105837,0.0000000001,0.0352005559,0.0000000001,0.0344833684,0.0000000001,0.2926790695,0.0110385791
208.3911411360,0.1016205542,0.0000000001,0.0351109492,0.0000000001,0.0344029210,0.0000000001,0.2911403339,0.0109540623
209.9978313888,0.1015312201,0.0000000001,0.0350220370,0.0000000001,0.0343230591,0.0000000001,0.2896066895,0.0108701929
211.6169091814,0.1014425760,0.0000000001,0.0349338139,0.0000000001,0.0342437782,0.0000000001,0.2880781548,0.0107869659
213.2484700215,0.1013546166,0.0000000001,0.0348462746,0.0000000001,0.0341650743,0.0000000001,0.2865547068,0.0107043764
214.8926101530,0.1012673364,0.0000000001,0.0347594135,0.0000000001,0.0340869430,0.0000000001,0.2850364731,0.0106224196
216.5494265620,0.1011807303,0.0000000001,0.0346732255,0.0000000001,0.0340093803,0.0000000001,0.2835230487,0.0105410906
218.2190169822,0.1010947929,0.0000000001,0.0345877052,0.0000000001,0.0339323820,0.0000000001,0.2820148403,0.0104603845
219.9014799010,0.1010095190,0.0000000001,0.0345028473,0.0000000001,0.0338559439,0.0000000001,0.2805119354,0.0103802967
221.5969145648,0.1009249035,0.0000000001,0.0344186468,0.0000000001,0.0337800620,0.0000000001,0.2790139973,0.0103008223
223.3054209856,0.1008409412,0.0000000001,0.0343350984,0.0000000001,0.0337047323,0.0000000001,0.2775212409,0.0102219566
225.0270999463,0.1007576271,0.0000000001,0.0342521971,0.0000000001,0.0336299507,0.0000000001,0.2760336125,0.0101436951
226.7620530068,0.1006749561,0.0000000001,0.0341699377,0.0000000001,0.0335557132,0.0000000001,0.2745512174,0.0100660330
228.5103825100,0.1005929232,0.0000000001,0.0340883153,0.0000000001,0.0334820159,0.0000000001,0.2730739784,0.0099889658
230.2721915880,0.1005115234,0.0000000001,0.0340073248,0.0000000001,0.0334088548,0.0000000001,0.2716018585,0.0099124889
232.0475841680,0.1004307518,0.0000000001,0.0339269613,0.0000000001,0.0333362261,0.0000000001,0.2701348744,0.0098365977
233.8366649784,0.1003506035,0.0000000001,0.0338472198,0.0000000001,0.0332641259,0.0000000001,0.2686732183,0.0097612879
235.6395395551,0.1002710737,0.0000000001,0.0337680956,0.0000000001,0.0331925504,0.0000000001,0.2672166205,0.0096865550
237.4563142476,0.1001921575,0.0000000001,0.0336895838,0.0000000001,0.0331214956,0.0000000001,0.2657652740,0.0096123944
239.2870962256,0.1001138502,0.0000000001,0.0336116796,0.0000000001,0.0330509580,0.0000000001,0.2643192710,0.0095388019
241.1319934847,0.1000361471,0.0000000001,0.0335343781,0.0000000001,0.0329809336,0.0000000001,0.2628782620,0.0094657731
242.9911148535,0.0999590433,0.0000000001,0.0334576749,0.0000000001,0.0329114189,0.0000000001,0.2614426427,0.0093933036
244.8645699995,0.0998825344,0.0000000001,0.0333815650,0.0000000001,0.0328424100,0.0000000001,0.2600121302,0.0093213892
246.7524694358,0.0998066156,0.0000000001,0.0333060440,0.0000000001,0.0327739034,0.0000000001,0.2585868289,0.0092500256
248.6549245273,0.0997312824,0.0000000001,0.0332311071,0.0000000001,0.0327058953,0.0000000001,0.2571669116,0.0091792087
250.5720474979,0.0996565301,0.0000000001,0.0331567499,0.0000000001,0.0326383822,0.0000000001,0.2557522895,0.0091089341
252.5039514365,0.0995823544,0.0000000001,0.0330829677,0.0000000001,0.0325713605,0.0000000001,0.2543427173,0.0090391978
254.4507503039,0.0995087507,0.0000000001,0.0330097562,0.0000000001,0.0325048266,0.0000000001,0.2529383427,0.0089699957
256.4125589398,0.0994357146,0.0000000001,0.0329371108,0.0000000001,0.0324387770,0.0000000001,0.2515392862,0.0089013235
258.3894930690,0.0993632416,0.0000000001,0.0328650271,0.0000000001,0.0323732082,0.0000000001,0.2501456412,0.0088331774
260.3816693087,0.0992913274,0.0000000001,0.0327935007,0.0000000001,0.0323081166,0.0000000001,0.2487569147,0.0087655532
262.3892051751,0.0992199676,0.0000000001,0.0327225274,0.0000000001,0.0322434990,0.0000000001,0.2473738451,0.0086984469
264.4122190906,0.0991491580,0.0000000001,0.0326521026,0.0000000001,0.0321793517,0.0000000001,0.2459957287,0.0086318546
266.4508303905,0.0990788942,0.0000000001,0.0325822223,0.0000000001,0.0321156715,0.0000000001,0.2446230852,0.0085657724
268.5051593302,0.0990091720,0.0000000001,0.0325128820,0.0000000001,0.0320524550,0.0000000001,0.2432557681,0.0085001962
270.5753270925,0.0989399873,0.0000000001,0.0324440777,0.0000000001,0.0319896987,0.0000000001,0.2418935417,0.0084351224
272.6614557940,0.0988713358,0.0000000001,0.0323758051,0.0000000001,0.0319273994,0.0000000001,0.2405366821,0.0083705469
274.7636684934,0.0988032134,0.0000000001,0.0323080601,0.0000000001,0.0318655537,0.0000000001,0.2391850947,0.0083064660
276.8820891977,0.0987356160,0.0000000001,0.0322408385,0.0000000001,0.0318041585,0.0000000001,0.2378385472,0.0082428759
279.0168428703,0.0986685396,0.0000000001,0.0321741363,0.0000000001,0.0317432103,0.0000000001,0.2364977657,0.0081797728
281.1680554379,0.0986019800,0.0000000001,0.0321079494,0.0000000001,0.0316827061,0.0000000001,0.2351619321,0.0081171530
283.3358537982,0.0985359332,0.0000000001,0.0320422738,0.0000000001,0.0316226426,0.0000000001,0.2338313610,0.0080550128
285.5203658272,0.0984703954,0.0000000001,0.0319771056,0.0000000001,0.0315630166,0.0000000001,0.2325061674,0.0079933486
287.7217203869,0.0984053625,0.0000000001,0.0319124406,0.0000000001,0.0315038249,0.0000000001,0.2311863997,0.0079321566
289.9400473327,0.0983408306,0.0000000001,0.0318482752,0.0000000001,0.0314450645,0.0000000001,0.2298718304,0.0078714332
292.1754775213,0.0982767959,0.0000000001,0.0317846052,0.0000000001,0.0313867322,0.0000000001,0.2285622807,0.0078111749
294.4281428183,0.0982132545,0.0000000001,0.0317214270,0.0000000001,0.0313288249,0.0000000001,0.2272582732,0.0077513781
296.6981761058,0.0981502025,0.0000000001,0.0316587366,0.0000000001,0.0312713395,0.0000000001,0.2259595391,0.0076920393
298.9857112907,0.0980876361,0.0000000001,0.0315965302,0.0000000001,0.0312142731,0.0000000001,0.2246659849,0.0076331549
301.2908833120,0.0980255517,0.0000000001,0.0315348041,0.0000000001,0.0311576226,0.0000000001,0.2233780361,0.0075747215
303.6138281494,0.0979639454,0.0000000001,0.0314735546,0.0000000001,0.0311013850,0.0000000001,0.2220950849,0.0075167356
305.9546828308,0.0979028136,0.0000000001,0.0314127778,0.0000000001,0.0310455573,0.0000000001,0.2208173841,0.0074591938
308.3135854406,0.0978421525,0.0000000001,0.0313524703,0.0000000001,0.0309901365,0.0000000001,0.2195451754,0.0074020926
310.6906751279,0.0977819586,0.0000000001,0.0312926282,0.0000000001,0.0309351198,0.0000000001,0.2182780403,0.0073454288
313.0860921146,0.0977222281,0.0000000001,0.0312332479,0.0000000001,0.0308805042,0.0000000001,0.2170163873,0.0072891989
315.4999777036,0.0976629576,0.0000000001,0.0311743260,0.0000000001,0.0308262869,0.0000000001,0.2157597186,0.0072333996
317.9324742875,0.0976041435,0.0000000001,0.0311158587,0.0000000001,0.0307724649,0.0000000001,0.2145086653,0.0071780277
320.3837253565,0.0975457821,0.0000000001,0.0310578426,0.0000000001,0.0307190354,0.0000000001,0.2132625799,0.0071230798
322.8538755071,0.0974878701,0.0000000001,0.0310002742,0.0000000001,0.0306659956,0.0000000001,0.2120221086,0.0070685527
325.3430704509,0.0974304039,0.0000000001,0.0309431499,0.0000000001,0.0306133427,0.0000000001,0.2107865855,0.0070144432
327.8514570226,0.0973733800,0.0000000001,0.0308864663,0.0000000001,0.0305610739,0.0000000001,0.2095566540,0.0069607480
330.3791831893,0.0973167951,0.0000000001,0.0308302200,0.0000000001,0.0305091865,0.0000000001,0.2083317676,0.0069074641
332.9263980586,0.0972606458,0.0000000001,0.0307744077,0.0000000001,0.0304576776,0.0000000001,0.2071120605,0.0068545882
335.4932518881,0.0972049286,0.0000000001,0.0307190258,0.0000000001,0.0304065445,0.0000000001,0.2058977206,0.0068021173
338.0798960935,0.0971496403,0.0000000001,0.0306640711,0.0000000001,0.0303557847,0.0000000001,0.2046887163,0.0067500481
340.6864832581,0.0970947774,0.0000000001,0.0306095402,0.0000000001,0.0303053953,0.0000000001,0.2034849957,0.0066983777
343.3131671416,0.0970403368,0.0000000001,0.0305554299,0.0000000001,0.0302553737,0.0000000001,0.2022861805,0.0066471030
345.9601026893,0.0969863152,0.0000000001,0.0305017369,0.0000000001,0.0302057172,0.0000000001,0.2010928890,0.0065962210
348.6274460408,0.0969327092,0.0000000001,0.0304484579,0.0000000001,0.0301564233,0.0000000001,0.1999048681,0.0065457286
351.3153545399,0.0968795158,0.0000000001,0.0303955897,0.0000000001,0.0301074893,0.0000000001,0.1987219593,0.0064956228
354.0239867433,0.0968267316,0.0000000001,0.0303431291,0.0000000001,0.0300589127,0.0000000001,0.1975443446,0.0064459008
356.7535024302,0.0967743535,0.0000000001,0.0302910730,0.0000000001,0.0300106908,0.0000000001,0.1963718621,0.0063965595
359.5040626118,0.0967223785,0.0000000001,0.0302394183,0.0000000001,0.0299628211,0.0000000001,0.1952047703,0.0063475960
362.2758295404,0.0966708033,0.0000000001,0.0301881617,0.0000000001,0.0299153011,0.0000000001,0.1940428741,0.0062990075
365.0689667196,0.0966196249,0.0000000001,0.0301373002,0.0000000001,0.0298681282,0.0000000001,0.1928861034,0.0062507911
367.8836389135,0.0965688402,0.0000000001,0.0300868308,0.0000000001,0.0298213000,0.0000000001,0.1917344260,0.0062029439
370.7200121565,0.0965184462,0.0000000001,0.0300367504,0.0000000001,0.0297748140,0.0000000001,0.1905881256,0.0061554631
373.5782537631,0.0964684398,0.0000000001,0.0299870560,0.0000000001,0.0297286677,0.0000000001,0.1894469699,0.0061083458
376.4585323377,0.0964188180,0.0000000001,0.0299377445,0.0000000001,0.0296828588,0.0000000001,0.1883109131,0.0060615894
379.3610177849,0.0963695780,0.0000000001,0.0298888131,0.0000000001,0.0296373846,0.0000000001,0.1871802316,0.0060151910
382.2858813191,0.0963207166,0.0000000001,0.0298402587,0.0000000001,0.0295922429,0.0000000001,0.1860546254,0.0059691479
385.2332954747,0.0962722310,0.0000000001,0.0297920784,0.0000000001,0.0295474313,0.0000000001,0.1849340847,0.0059234573
388.2034341164,0.0962241184,0.0000000001,0.0297442694,0.0000000001,0.0295029473,0.0000000001,0.1838188464,0.0058781166
391.1964724494,0.0961763757,0.0000000001,0.0296968287,0.0000000001,0.0294587887,0.0000000001,0.1827085453,0.0058331232
394.2125870297,0.0961290001,0.0000000001,0.0296497535,0.0000000001,0.0294149531,0.0000000001,0.1816036242,0.0057884742
397.2519557747,0.0960819889,0.0000000001,0.0296030410,0.0000000001,0.0293714381,0.0000000001,0.1805037918,0.0057441671
400.3147579732,0.0960353392,0.0000000001,0.0295566883,0.0000000001,0.0293282415,0.0000000001,0.1794089525,0.0057001993
403.4011742967,0.0959890481,0.0000000001,0.0295106927,0.0000000001,0.0292853610,0.0000000001,0.1783194365,0.0056565682
406.5113868094,0.0959431130,0.0000000001,0.0294650514,0.0000000001,0.0292427943,0.0000000001,0.1772349569,0.0056132711
409.6455789793,0.0958975311,0.0000000001,0.0294197616,0.0000000001,0.0292005391,0.0000000001,0.1761556345,0.0055703056
412.8039356889,0.0958522996,0.0000000001,0.0293748206,0.0000000001,0.0291585932,0.0000000001,0.1750811252,0.0055276691
415.9866432462,0.0958074158,0.0000000001,0.0293302257,0.0000000001,0.0291169544,0.0000000001,0.1740121141,0.0054853590
419.1938893956,0.0957628771,0.0000000001,0.0292859743,0.0000000001,0.0290756205,0.0000000001,0.1729479375,0.0054433729
422.4258633290,0.0957186808,0.0000000001,0.0292420636,0.0000000001,0.0290345892,0.0000000001,0.1718889142,0.0054017083
425.6827556970,0.0956748242,0.0000000001,0.0291984910,0.0000000001,0.0289938585,0.0000000001,0.1708349353,0.0053603627
428.9647586200,0.0956313048,0.0000000001,0.0291552540,0.0000000001,0.0289534261,0.0000000001,0.1697859692,0.0053193337
432.2720656999,0.0955881199,0.0000000001,0.0291123498,0.0000000001,0.0289132899,0.0000000001,0.1687421647,0.0052786188
435.6048720308,0.0955452669,0.0000000001,0.0290697760,0.0000000001,0.0288734477,0.0000000001,0.1677033069,0.0052382157
438.9633742115,0.0955027432,0.0000000001,0.0290275299,0.0000000001,0.0288338976,0.0000000001,0.1666693752,0.0051981219
442.3477703563,0.0954605464,0.0000000001,0.0289856091,0.0000000001,0.0287946372,0.0000000001,0.1656406240,0.0051583352
445.7582601069,0.0954186740,0.0000000001,0.0289440110,0.0000000001,0.0287556647,0.0000000001,0.1646169965,0.0051188530
449.1950446443,0.0953771233,0.0000000001,0.0289027330,0.0000000001,0.0287169778,0.0000000001,0.1635980622,0.0050796732
452.6583267008,0.0953358919,0.0000000001,0.0288617729,0.0000000001,0.0286785746,0.0000000001,0.1625844479,0.0050407933
456.1483105714,0.0952949774,0.0000000001,0.0288211279,0.0000000001,0.0286404530,0.0000000001,0.1615756756,0.0050022112
459.6652021264,0.0952543772,0.0000000001,0.0287807959,0.0000000001,0.0286026109,0.0000000001,0.1605717408,0.0049639244
463.2092088234,0.0952140891,0.0000000001,0.0287407742,0.0000000001,0.0285650465,0.0000000001,0.1595728772,0.0049259308
466.7805397195,0.0951741105,0.0000000001,0.0287010605,0.0000000001,0.0285277576,0.0000000001,0.1585789670,0.0048882281
470.3794054834,0.0951344392,0.0000000001,0.0286616524,0.0000000001,0.0284907423,0.0000000001,0.1575899796,0.0048508140
