# q,training_error,generalization_error,m,sigma,m_hat,q_hat,sigma_hat
1.645907667802513572e+02,3.149307940545559958e+00,1.591882410949180269e+02,3.201262842666662944e+00,2.544071233975671031e+00,1.258322801623752429e+00,2.384665731018678159e+01,1.782789564837830687e+00
1.652238321740045137e+02,3.148130378729669054e+00,1.598210204115395641e+02,3.201405881232473494e+00,2.549172480835701027e+00,1.255860835349575710e+00,2.384859139948508044e+01,1.779356470011945301e+00
1.658593325269027901e+02,3.146920283080858916e+00,1.604562362347546980e+02,3.201548146074042922e+00,2.554282912798569782e+00,1.253403892745108772e+00,2.385052225929975478e+01,1.775930079407058493e+00
1.664972772045287570e+02,3.145677473547791259e+00,1.610938979234027499e+02,3.201689640563000427e+00,2.559402548496403806e+00,1.250951962380410620e+00,2.385244989441905972e+01,1.772510379315826334e+00
1.671376756084868873e+02,3.144401769283275527e+00,1.617340148723711479e+02,3.201830368057863474e+00,2.564531406596831875e+00,1.248505032857732289e+00,2.385437430962447536e+01,1.769097356062691029e+00
1.677805371765443567e+02,3.143092988640962204e+00,1.623765965127361426e+02,3.201970331904106182e+00,2.569669505803081844e+00,1.246063092811390494e+00,2.385629550969035861e+01,1.765690996003777880e+00
1.684258713827674683e+02,3.141750949172093854e+00,1.630216523118991176e+02,3.202109535434174870e+00,2.574816864854004628e+00,1.243626130907659277e+00,2.385821349938423452e+01,1.762291285526810025e+00
1.690736877376640166e+02,3.140375467622188665e+00,1.636691917737288975e+02,3.202247981967559110e+00,2.579973502524160800e+00,1.241194135844645441e+00,2.386012828346663284e+01,1.758898211051007854e+00
1.697239957883206500e+02,3.138966359927758631e+00,1.643192244386990239e+02,3.202385674810813931e+00,2.585139437623851233e+00,1.238767096352183072e+00,2.386203986669127630e+01,1.755511759027006624e+00
1.703768051185463719e+02,3.137523441212981545e+00,1.649717598840311439e+02,3.202522617257607784e+00,2.590314688999201476e+00,1.236345001191704762e+00,2.386394825380499896e+01,1.752131915936748330e+00
1.710321253490109825e+02,3.136046525786367667e+00,1.656268077238334229e+02,3.202658812588774051e+00,2.595499275532195949e+00,1.233927839156141681e+00,2.386585344954782073e+01,1.748758668293407315e+00
1.716899661373896606e+02,3.134535427137420172e+00,1.662843776092449843e+02,3.202794264072343022e+00,2.600693216140761432e+00,1.231515599069795686e+00,2.386775545865297588e+01,1.745392002641281914e+00
1.723503371785025138e+02,3.132989957933281389e+00,1.669444792285753465e+02,3.202928974963588082e+00,2.605896529778799486e+00,1.229108269788235619e+00,2.386965428584693782e+01,1.742031905555717852e+00
1.730132482044598419e+02,3.131409930015353282e+00,1.676071223074496856e+02,3.203062948505075447e+00,2.611109235436276599e+00,1.226705840198176301e+00,2.387154993584929485e+01,1.738678363643003877e+00
1.736787089848046151e+02,3.129795154395921486e+00,1.682723166089512290e+02,3.203196187926692140e+00,2.616331352139255717e+00,1.224308299217369278e+00,2.387344241337313022e+01,1.735331363540287386e+00
1.743467293266552929e+02,3.128145441254760684e+00,1.689400719337639032e+02,3.203328696445699730e+00,2.621562898949962861e+00,1.221915635794493582e+00,2.387533172312473084e+01,1.731990891915488717e+00
1.750173190748528782e+02,3.126460599935716900e+00,1.696103981203193314e+02,3.203460477266774742e+00,2.626803894966864839e+00,1.219527838909034489e+00,2.387721786980369387e+01,1.728656935467198785e+00
1.756904881121031679e+02,3.124740438943279131e+00,1.702833050449390555e+02,3.203591533582053508e+00,2.632054359324705661e+00,1.217144897571182716e+00,2.387910085810291960e+01,1.725329480924603143e+00
1.763662463591251992e+02,3.122984765939160745e+00,1.709588026219828691e+02,3.203721868571159259e+00,2.637314311194577598e+00,1.214766800821714066e+00,2.388098069270888502e+01,1.722008515047379396e+00
1.770446037747946946e+02,3.121193387738837366e+00,1.716369008039921482e+02,3.203851485401267851e+00,2.642583769783982461e+00,1.212393537731886628e+00,2.388285737830123168e+01,1.718694024625620376e+00
1.777255703562935594e+02,3.119366110308066986e+00,1.723176095818392923e+02,3.203980387227131743e+00,2.647862754336893776e+00,1.210025097403323313e+00,2.388473091955318139e+01,1.715385996479733333e+00
1.784091561392544634e+02,3.117502738759450942e+00,1.730009389848722208e+02,3.204108577191122631e+00,2.653151284133801191e+00,1.207661468967909935e+00,2.388660132113142609e+01,1.712084417460363772e+00
1.790953711979115610e+02,3.115603077348889194e+00,1.736868990810649791e+02,3.204236058423289624e+00,2.658449378491802406e+00,1.205302641587677748e+00,2.388846858769601056e+01,1.708789274448295314e+00
1.797842256452460958e+02,3.113666929472120870e+00,1.743754999771633152e+02,3.204362834041384112e+00,2.663757056764634701e+00,1.202948604454703085e+00,2.389033272390051721e+01,1.705500554354373755e+00
1.804757296331383145e+02,3.111694097661183989e+00,1.750667518188365079e+02,3.204488907150904176e+00,2.669074338342750874e+00,1.200599346790991229e+00,2.389219373439217975e+01,1.702218244119407364e+00
1.811698933525140944e+02,3.109684383580878730e+00,1.757606647908237960e+02,3.204614280845144769e+00,2.674401242653378308e+00,1.198254857848376265e+00,2.389405162381156345e+01,1.698942330714093396e+00
1.818667270334979094e+02,3.107637588025233377e+00,1.764572491170874571e+02,3.204738958205226140e+00,2.679737789160578476e+00,1.195915126908406512e+00,2.389590639679301631e+01,1.695672801138917940e+00
1.825662409455622708e+02,3.105553510913923176e+00,1.771565150609619650e+02,3.204862942300149786e+00,2.685083997365317554e+00,1.193580143282241490e+00,2.389775805796435293e+01,1.692409642424077543e+00
1.832684453976780219e+02,3.103431951288706081e+00,1.778584729253043690e+02,3.204986236186828652e+00,2.690439886805512160e+00,1.191249896310548007e+00,2.389960661194701430e+01,1.689152841629394164e+00
1.839733507384689801e+02,3.101272707309839838e+00,1.785631330526487091e+02,3.205108842910137756e+00,2.695805477056113286e+00,1.188924375363387131e+00,2.390145206335609629e+01,1.685902385844222140e+00
1.846809673563612648e+02,3.099075576252465325e+00,1.792705058253553716e+02,3.205230765502940837e+00,2.701180787729145827e+00,1.186603569840115613e+00,2.390329441680034250e+01,1.682658262187370468e+00
1.853913056797395598e+02,3.096840354503001436e+00,1.799806016657672671e+02,3.205352006986146307e+00,2.706565838473791619e+00,1.184287469169276186e+00,2.390513367688222601e+01,1.679420457807012435e+00
1.861043761770977767e+02,3.094566837555484007e+00,1.806934310363602947e+02,3.205472570368742335e+00,2.711960648976437405e+00,1.181976062808495875e+00,2.390696984819783211e+01,1.676188959880603679e+00
1.868201893571961705e+02,3.092254820007956262e+00,1.814090044399004853e+02,3.205592458647837262e+00,2.717365238960749885e+00,1.179669340244378972e+00,2.390880293533705725e+01,1.672963755614794934e+00
1.875387557692134521e+02,3.089904095558785535e+00,1.821273324195960583e+02,3.205711674808698231e+00,2.722779628187725898e+00,1.177367290992407778e+00,2.391063294288349539e+01,1.669744832245354527e+00
1.882600860029050693e+02,3.087514457002984436e+00,1.828484255592554746e+02,3.205830221824796045e+00,2.728203836455771913e+00,1.175069904596832471e+00,2.391245987541454454e+01,1.666532177037072682e+00
1.889841906887563425e+02,3.085085696228529351e+00,1.835722944834406292e+02,3.205948102657854015e+00,2.733637883600756435e+00,1.172777170630576959e+00,2.391428373750126113e+01,1.663325777283692464e+00
1.897110804981421950e+02,3.082617604212667395e+00,1.842989498576264680e+02,3.206065320257856843e+00,2.739081789496074837e+00,1.170489078695125640e+00,2.391610453370872591e+01,1.660125620307811189e+00
1.904407661434812269e+02,3.080109971018159420e+00,1.850284023883549480e+02,3.206181877563136773e+00,2.744535574052716420e+00,1.168205618420434799e+00,2.391792226859563897e+01,1.656931693460814259e+00
1.911732583783964685e+02,3.077562585789582528e+00,1.857606628233957338e+02,3.206297777500374035e+00,2.749999257219330140e+00,1.165926779464817375e+00,2.391973694671467143e+01,1.653743984122776345e+00
1.919085679978725523e+02,3.074975236749563301e+00,1.864957419519032271e+02,3.206413022984657690e+00,2.755472858982287221e+00,1.163652551514850142e+00,2.392154857261235534e+01,1.650562479702388563e+00
1.926467058384136806e+02,3.072347711195018150e+00,1.872336506045746205e+02,3.206527616919523815e+00,2.760956399365740666e+00,1.161382924285273566e+00,2.392335715082904102e+01,1.647387167636878313e+00
1.933876827782060559e+02,3.069679795493367003e+00,1.879743996538120712e+02,3.206641562196991924e+00,2.766449898431704302e+00,1.159117887518885226e+00,2.392516268589903916e+01,1.644218035391918908e+00
1.941315097372751097e+02,3.066971275078761217e+00,1.887180000138799016e+02,3.206754861697605374e+00,2.771953376280097192e+00,1.156857430986448332e+00,2.392696518235056757e+01,1.641055070461557852e+00
1.948781976776495242e+02,3.064221934448245754e+00,1.894644626410685930e+02,3.206867518290470453e+00,2.777466853048833784e+00,1.154601544486582032e+00,2.392876464470580089e+01,1.637898260368125580e+00
1.956277576035196546e+02,3.061431557157952454e+00,1.902137985338530655e+02,3.206979534833297230e+00,2.782990348913862988e+00,1.152350217845673708e+00,2.393056107748088834e+01,1.634747592662166182e+00
1.963802005614028019e+02,3.058599925819262211e+00,1.909660187330579220e+02,3.207090914172445295e+00,2.788523884089259663e+00,1.150103440917771058e+00,2.393235448518593600e+01,1.631603054922346141e+00
1.971355376403029709e+02,3.055726822094936956e+00,1.917211343220170647e+02,3.207201659142953520e+00,2.794067478827270357e+00,1.147861203584490397e+00,2.393414487232499965e+01,1.628464634755383278e+00
1.978937799718773078e+02,3.052812026695266745e+00,1.924791564267401327e+02,3.207311772568581354e+00,2.799621153418390129e+00,1.145623495754914067e+00,2.393593224339631576e+01,1.625332319795959712e+00
1.986549387305971379e+02,3.049855319374182194e+00,1.932400962160734252e+02,3.207421257261855008e+00,2.805184928191425175e+00,1.143390307365497627e+00,2.393771660289196035e+01,1.622206097706647920e+00
1.994190251339153122e+02,3.046856478925331402e+00,1.940039649018671071e+02,3.207530116024101652e+00,2.810758823513561211e+00,1.141161628379969040e+00,2.393949795529820079e+01,1.619085956177827024e+00
2.001860504424303144e+02,3.043815283178208375e+00,1.947707737391393437e+02,3.207638351645482722e+00,2.816342859790427422e+00,1.138937448789233198e+00,2.394127630509540694e+01,1.615971882927606185e+00
2.009560259600511074e+02,3.040731508994181986e+00,1.955405340262410050e+02,3.207745966905046320e+00,2.821937057466160859e+00,1.136717758611280216e+00,2.394305165675795166e+01,1.612863865701748445e+00
2.017289630341665543e+02,3.037604932262556900e+00,1.963132571050250306e+02,3.207852964570764076e+00,2.827541437023496140e+00,1.134502547891080626e+00,2.394482401475423217e+01,1.609761892273584794e+00
2.025048730558091847e+02,3.034435327896645163e+00,1.970889543610100816e+02,3.207959347399552463e+00,2.833156018983787661e+00,1.132291806700501224e+00,2.394659338354700395e+01,1.606665950443947333e+00
2.032837674598266631e+02,3.031222469829726762e+00,1.978676372235519807e+02,3.208065118137337635e+00,2.838780823907128159e+00,1.130085525138199598e+00,2.394835976759295804e+01,1.603576028041077794e+00
2.040656577250467194e+02,3.027966131011127437e+00,1.986493171660085864e+02,3.208170279519071855e+00,2.844415872392373146e+00,1.127883693329538861e+00,2.395012317134306201e+01,1.600492112920565146e+00
2.048505553744498400e+02,3.024666083402161476e+00,1.994340057059122557e+02,3.208274834268785902e+00,2.850061185077239934e+00,1.125686301426485958e+00,2.395188359924246058e+01,1.597414192965254776e+00
2.056384719753356478e+02,3.021322097972100273e+00,2.002217144051363960e+02,3.208378785099624153e+00,2.855716782638356932e+00,1.123493339607524844e+00,2.395364105573039737e+01,1.594342256085182541e+00
2.064294191394967015e+02,3.017933944694179971e+00,2.010124548700689502e+02,3.208482134713875222e+00,2.861382685791343139e+00,1.121304798077555454e+00,2.395539554524046366e+01,1.591276290217487288e+00
2.072234085233864107e+02,3.014501392541498070e+00,2.018062387517803415e+02,3.208584885803029252e+00,2.867058915290868093e+00,1.119120667067810659e+00,2.395714707220031414e+01,1.588216283326348011e+00
2.080204518282939716e+02,3.011024209482960678e+00,2.026030777461983803e+02,3.208687041047791677e+00,2.872745491930725592e+00,1.116940936835753240e+00,2.395889564103203995e+01,1.585162223402893478e+00
2.088205608005136469e+02,3.007502162479190666e+00,2.034029835942773730e+02,3.208788603118140959e+00,2.878442436543900307e+00,1.114765597664993280e+00,2.396064125615182050e+01,1.582114098465138952e+00
2.096237472315206389e+02,3.003935017478431391e+00,2.042059680821739391e+02,3.208889574673356559e+00,2.884149770002640611e+00,1.112594639865189361e+00,2.396238392197019351e+01,1.579071896557901589e+00
2.104300229581438089e+02,3.000322539412396239e+00,2.050120430414196733e+02,3.208989958362065131e+00,2.889867513218527417e+00,1.110428053771960633e+00,2.396412364289194841e+01,1.576035605752729163e+00
2.112393998627386225e+02,2.996664492192167906e+00,2.058212203490940908e+02,3.209089756822267603e+00,2.895595687142532793e+00,1.108265829746797770e+00,2.396586042331619382e+01,1.573005214147828124e+00
2.120518898733654396e+02,2.992960638704031062e+00,2.066335119280026902e+02,3.209188972681378704e+00,2.901334312765102119e+00,1.106107958176966166e+00,2.396759426763646061e+01,1.569980709867980995e+00
2.128675049639617214e+02,2.989210740805287259e+00,2.074489297468491600e+02,3.209287608556282478e+00,2.907083411116222482e+00,1.103954429475425325e+00,2.396932518024039638e+01,1.566962081064483314e+00
2.136862571545220817e+02,2.985414559320078709e+00,2.082674858204154020e+02,3.209385667053338498e+00,2.912843003265486175e+00,1.101805234080727613e+00,2.397105316551024856e+01,1.563949315915055704e+00
2.145081585112718301e+02,2.981571854035201419e+00,2.090891922097349322e+02,3.209483150768450699e+00,2.918613110322165749e+00,1.099660362456940099e+00,2.397277822782243462e+01,1.560942402623784586e+00
2.153332211468483592e+02,2.977682383695855250e+00,2.099140610222741827e+02,3.209580062287081592e+00,2.924393753435287291e+00,1.097519805093546408e+00,2.397450037154786173e+01,1.557941329421035359e+00
2.161614572204761942e+02,2.973745906001434847e+00,2.107421044121075795e+02,3.209676404184303333e+00,2.930184953793689928e+00,1.095383552505365676e+00,2.397621960105177763e+01,1.554946084563391340e+00
2.169928789381495733e+02,2.969762177601244169e+00,2.115733345800999246e+02,3.209772179024828809e+00,2.935986732626114204e+00,1.093251595232457074e+00,2.397793592069386648e+01,1.551956656333569162e+00
2.178274985528088905e+02,2.965730954090272320e+00,2.124077637740827811e+02,3.209867389363050272e+00,2.941799111201246930e+00,1.091123923840040977e+00,2.397964933482827021e+01,1.548973033040358160e+00
2.186653283645243562e+02,2.961651990004856572e+00,2.132454042890382198e+02,3.209962037743075314e+00,2.947622110827825992e+00,1.089000528918400823e+00,2.398135984780348195e+01,1.545995203018536879e+00
2.195063807206759634e+02,2.957525038818415553e+00,2.140862684672784439e+02,3.210056126698763723e+00,2.953455752854682981e+00,1.086881401082803400e+00,2.398306746396256628e+01,1.543023154628805127e+00
2.203506680161340512e+02,2.953349852937114939e+00,2.149303686986265234e+02,3.210149658753768787e+00,2.959300058670827571e+00,1.084766530973412468e+00,2.398477218764292473e+01,1.540056876257718255e+00
2.211982026934451255e+02,2.949126183695526038e+00,2.157777174206019879e+02,3.210242636421570595e+00,2.965155049705522572e+00,1.082655909255196836e+00,2.398647402317651967e+01,1.537096356317604329e+00
2.220489972430116836e+02,2.944853781352280819e+00,2.166283271186006800e+02,3.210335062205503576e+00,2.971020747428335884e+00,1.080549526617851530e+00,2.398817297488986355e+01,1.534141583246503737e+00
2.229030642032798823e+02,2.940532395085683426e+00,2.174822103260822530e+02,3.210426938598812452e+00,2.976897173349250636e+00,1.078447373775702989e+00,2.398986904710380230e+01,1.531192545508085479e+00
2.237604161609206415e+02,2.936161772989336782e+00,2.183393796247513023e+02,3.210518268084673110e+00,2.982784349018692271e+00,1.076349441467635115e+00,2.399156224413385985e+01,1.528249231591592761e+00
2.246210657510187900e+02,2.931741662067731902e+00,2.191998476447463133e+02,3.210609053136233904e+00,2.988682296027640461e+00,1.074255720456993357e+00,2.399325257029002501e+01,1.525311630011755071e+00
2.254850256572556759e+02,2.927271808231829198e+00,2.200636270648223842e+02,3.210699296216652510e+00,2.994591036007669516e+00,1.072166201531510099e+00,2.399494002987685448e+01,1.522379729308733998e+00
2.263523086120997903e+02,2.922751956294592723e+00,2.209307306125415380e+02,3.210788999779131014e+00,3.000510590631050967e+00,1.070080875503210738e+00,2.399662462719345513e+01,1.519453518048037521e+00
2.272229273969905421e+02,2.918181849966558161e+00,2.218011710644566392e+02,3.210878166266953215e+00,3.006440981610800200e+00,1.067999733208339519e+00,2.399830636653348748e+01,1.516532984820465613e+00
2.280968948425305030e+02,2.913561231851349298e+00,2.226749612463034680e+02,3.210966798113515708e+00,3.012382230700771046e+00,1.065922765507267167e+00,2.399998525218525103e+01,1.513618118242026744e+00
2.289742238286707448e+02,2.908889843441178513e+00,2.235521140331860011e+02,3.211054897742367853e+00,3.018334359695705071e+00,1.063849963284416278e+00,2.400166128843168067e+01,1.510708906953881492e+00
2.298549272849038800e+02,2.904167425112331280e+00,2.244326423497693668e+02,3.211142467567255743e+00,3.024297390431341714e+00,1.061781317448170947e+00,2.400333447955012645e+01,1.507805339622261931e+00
2.307390181904531516e+02,2.899393716120645337e+00,2.253165591704688779e+02,3.211229509992140407e+00,3.030271344784460918e+00,1.059716818930797944e+00,2.400500482981271944e+01,1.504907404938409021e+00
2.316265095744624603e+02,2.894568454596969431e+00,2.262038775196400024e+02,3.211316027411236007e+00,3.036256244672951965e+00,1.057656458688367662e+00,2.400667234348632206e+01,1.502015091618507325e+00
2.325174145161915646e+02,2.889691377542569661e+00,2.270946104717734215e+02,3.211402022209073337e+00,3.042252112055934710e+00,1.055600227700664862e+00,2.400833702483212306e+01,1.499128388403606404e+00
2.334117461452050861e+02,2.884762220824582002e+00,2.279887711516841193e+02,3.211487496760486948e+00,3.048258968933767576e+00,1.053548116971116277e+00,2.400999887810632671e+01,1.496247284059565530e+00
2.343095176415697267e+02,2.879780719171382231e+00,2.288863727347083454e+02,3.211572453430694196e+00,3.054276837348181672e+00,1.051500117526701139e+00,2.401165790755961638e+01,1.493371767376973969e+00
2.352107422360448084e+02,2.874746606167978946e+00,2.297874284468941823e+02,3.211656894575305898e+00,3.060305739382320755e+00,1.049456220417876784e+00,2.401331411743730726e+01,1.490501827171093252e+00
2.361154332102810827e+02,2.869659614251377278e+00,2.306919515652003554e+02,3.211740822540364970e+00,3.066345697160826056e+00,1.047416416718494281e+00,2.401496751197963064e+01,1.487637452281781680e+00
2.370236038970124639e+02,2.864519474705920388e+00,2.315999554176876813e+02,3.211824239662397940e+00,3.072396732849915768e+00,1.045380697525723157e+00,2.401661809542122938e+01,1.484778631573436591e+00
2.379352676802566293e+02,2.859325917658591010e+00,2.325114533837197826e+02,3.211907148268417611e+00,3.078458868657454328e+00,1.043349053959964579e+00,2.401826587199174412e+01,1.481925353934915979e+00
2.388504379955081163e+02,2.854078672074374268e+00,2.334264588941561271e+02,3.211989550675990568e+00,3.084532126833027910e+00,1.041321477164780518e+00,2.401991084591533365e+01,1.479077608279484313e+00
2.397691283299399743e+02,2.848777465751486382e+00,2.343449854315534822e+02,3.212071449193248718e+00,3.090616529668024803e+00,1.039297958306807601e+00,2.402155302141106574e+01,1.476235383544736601e+00
2.406913522226008979e+02,2.843422025316685087e+00,2.352670465303630181e+02,3.212152846118939920e+00,3.096712099495714909e+00,1.037278488575681168e+00,2.402319240269261869e+01,1.473398668692535329e+00
2.416171232646133831e+02,2.838012076220495672e+00,2.361926557771284934e+02,3.212233743742450631e+00,3.102818858691310577e+00,1.035263059183960443e+00,2.402482899396846605e+01,1.470567452708950063e+00
2.425464550993773685e+02,2.832547342732452123e+00,2.371218268106896687e+02,3.212314144343846323e+00,3.108936829672058977e+00,1.033251661367044161e+00,2.402646279944195129e+01,1.467741724604181730e+00
2.434793614227674823e+02,2.827027547936330265e+00,2.380545733223796674e+02,3.212394050193900785e+00,3.115066034897306491e+00,1.031244286383098396e+00,2.402809382331109589e+01,1.464921473412507780e+00
2.444158559833387585e+02,2.821452413725300978e+00,2.389909090562304641e+02,3.212473463554140540e+00,3.121206496868594638e+00,1.029240925512974192e+00,2.402972206976871306e+01,1.462106688192206683e+00
2.453559525825252479e+02,2.815821660797155346e+00,2.399308478091715244e+02,3.212552386676863936e+00,3.127358238129704038e+00,1.027241570060137832e+00,2.403134754300252496e+01,1.459297358025505531e+00
2.462996650748475247e+02,2.810135008649396582e+00,2.408744034312371411e+02,3.212630821805193104e+00,3.133521281266778757e+00,1.025246211350584025e+00,2.403297024719485364e+01,1.456493472018499657e+00
2.472470073681127474e+02,2.804392175574457191e+00,2.418215898257665799e+02,3.212708771173085953e+00,3.139695648908345404e+00,1.023254840732771953e+00,2.403459018652313972e+01,1.453695019301107116e+00
2.481979934236236716e+02,2.798592878654765137e+00,2.427724209496128935e+02,3.212786237005387679e+00,3.145881363725445468e+00,1.021267449577536235e+00,2.403620736515946632e+01,1.450901989026984973e+00
2.491526372563804443e+02,2.792736833757838433e+00,2.437269108133447162e+02,3.212863221517860968e+00,3.152078448431680169e+00,1.019284029278022752e+00,2.403782178727075092e+01,1.448114370373482229e+00
2.501109529352910670e+02,2.786823755531402824e+00,2.446850734814566408e+02,3.212939726917211303e+00,3.158286925783298837e+00,1.017304571249604717e+00,2.403943345701889100e+01,1.445332152541563886e+00
2.510729545833747807e+02,2.780853357398426873e+00,2.456469230725725197e+02,3.213015755401130047e+00,3.164506818579277958e+00,1.015329066929813173e+00,2.404104237856048698e+01,1.442555324755755652e+00
2.520386563779736662e+02,2.774825351552162367e+00,2.466124737596570355e+02,3.213091309158319753e+00,3.170738149661390448e+00,1.013357507778260391e+00,2.404264855604721163e+01,1.439783876264076889e+00
2.530080725509602075e+02,2.768739448951165194e+00,2.475817397702231233e+02,3.213166390368538572e+00,3.176980941914310463e+00,1.011389885276561929e+00,2.404425199362538734e+01,1.437017796337975106e+00
2.539812173889452822e+02,2.762595359314325094e+00,2.485547353865400453e+02,3.213241001202617575e+00,3.183235218265646704e+00,1.009426190928271794e+00,2.404585269543645154e+01,1.434257074272272670e+00
2.549581052334924607e+02,2.756392791115803931e+00,2.495314749458474353e+02,3.213315143822506048e+00,3.189501001686068982e+00,1.007466416258796738e+00,2.404745066561662625e+01,1.431501699385090864e+00
2.559387504813252292e+02,2.750131451580044128e+00,2.505119728405626347e+02,3.213388820381301247e+00,3.195778315189351737e+00,1.005510552815333858e+00,2.404904590829708155e+01,1.428751661017802155e+00
2.569231675845431937e+02,2.743811046676658982e+00,2.514962435184966125e+02,3.213462033023283482e+00,3.202067181832485065e+00,1.003558592166787999e+00,2.405063842760383253e+01,1.426006948534952690e+00
2.579113710508310646e+02,2.737431281115418003e+00,2.524843014830631773e+02,3.213534783883938761e+00,3.208367624715715571e+00,1.001610525903708027e+00,2.405222822765796309e+01,1.423267551324216784e+00
2.589033754436765093e+02,2.730991858341084821e+00,2.534761612934964887e+02,3.213607075090007203e+00,3.214679666982670270e+00,9.996663456382050006e-01,2.405381531257536309e+01,1.420533458796318982e+00
2.598991953825805012e+02,2.724492480528354577e+00,2.544718375650614917e+02,3.213678908759499464e+00,3.221003331820393001e+00,9.977260430038876748e-01,2.405539968646695570e+01,1.417804660384986981e+00
2.608988455432773890e+02,2.717932848576687377e+00,2.554713449692739005e+02,3.213750287001740258e+00,3.227338642459459450e+00,9.957896096557862231e-01,2.405698135343865474e+01,1.415081145546880137e+00
2.619023406579463540e+02,2.711312662105155091e+00,2.564746982341115427e+02,3.213821211917399445e+00,3.233685622174036212e+00,9.938570372702829614e-01,2.405856031759120839e+01,1.412362903761535504e+00
2.629096955154327588e+02,2.704631619447255275e+00,2.574819121442357073e+02,3.213891685598517345e+00,3.240044294281973603e+00,9.919283175450377410e-01,2.406013658302045499e+01,1.409649924531301002e+00
2.639209249614642658e+02,2.697889417645748189e+00,2.584930015412071498e+02,3.213961710128547367e+00,3.246414682144884267e+00,9.900034421989198918e-01,2.406171015381714895e+01,1.406942197381277904e+00
2.649360438988679789e+02,2.691085752447387236e+00,2.595079813237032340e+02,3.214031287582375551e+00,3.252796809168206238e+00,9.880824029719385004e-01,2.406328103406712415e+01,1.404239711859264439e+00
2.659550672877939519e+02,2.684220318297711572e+00,2.605268664477412131e+02,3.214100420026364979e+00,3.259190698801318398e+00,9.861651916251673589e-01,2.406484922785111991e+01,1.401542457535686736e+00
2.669780101459312505e+02,2.677292808335794305e+00,2.615496719268945185e+02,3.214169109518378420e+00,3.265596374537585778e+00,9.842517999406803497e-01,2.406641473924494079e+01,1.398850424003548643e+00
2.680048875487336772e+02,2.670302914388924975e+00,2.625764128325180309e+02,3.214237358107818299e+00,3.272013859914471468e+00,9.823422197214767282e-01,2.406797757231939272e+01,1.396163600878362887e+00
2.690357146296375390e+02,2.663250326967350645e+00,2.636071042939662448e+02,3.214305167835647126e+00,3.278443178513593459e+00,9.804364427914148417e-01,2.406953773114029005e+01,1.393481977798100013e+00
2.700705065802890772e+02,2.656134735258907753e+00,2.646417614988202445e+02,3.214372540734429684e+00,3.284884353960826786e+00,9.785344609951409645e-01,2.407109521976853728e+01,1.390805544423122209e+00
2.711092786507639971e+02,2.648955827123736562e+00,2.656803996931072902e+02,3.214439478828359231e+00,3.291337409926366586e+00,9.766362661980232396e-01,2.407265004226004024e+01,1.388134290436130236e+00
2.721520461497964334e+02,2.641713289088852612e+00,2.667230341815298402e+02,3.214505984133290806e+00,3.297802370124832461e+00,9.747418502860775158e-01,2.407420220266575583e+01,1.385468205542097708e+00
2.731988244450004686e+02,2.634406806342822982e+00,2.677696803276868991e+02,3.214572058656773645e+00,3.304279258315327095e+00,9.728512051659063964e-01,2.407575170503168138e+01,1.382807279468221573e+00
2.742496289631006903e+02,2.627036062730295995e+00,2.688203535543045177e+02,3.214637704398072948e+00,3.310768098301540618e+00,9.709643227646225228e-01,2.407729855339894698e+01,1.380151501963851723e+00
2.753044751901554150e+02,2.619600740746636625e+00,2.698750693434589607e+02,3.214702923348215613e+00,3.317268913931813223e+00,9.690811950297901767e-01,2.407884275180369826e+01,1.377500862800447701e+00
2.763633786717884959e+02,2.612100521532434882e+00,2.709338432368084568e+02,3.214767717490014665e+00,3.323781729099238635e+00,9.672018139293498962e-01,2.408038430427715326e+01,1.374855351771506085e+00
2.774263550134170373e+02,2.604535084868040862e+00,2.719966908358208570e+02,3.214832088798091014e+00,3.330306567741729395e+00,9.653261714515544156e-01,2.408192321484576581e+01,1.372214958692511422e+00
2.784934198804794505e+02,2.596904109168095331e+00,2.730636278020016334e+02,3.214896039238921865e+00,3.336843453842115448e+00,9.634542596049027186e-01,2.408345948753079924e+01,1.369579673400877384e+00
2.795645889986705583e+02,2.589207271475988392e+00,2.741346698571288698e+02,3.214959570770858477e+00,3.343392411428215194e+00,9.615860704180716478e-01,2.408499312634893386e+01,1.366949485755886817e+00
2.806398781541684571e+02,2.581444247458340335e+00,2.752098327834801239e+02,3.215022685344161246e+00,3.349953464572925643e+00,9.597215959398509577e-01,2.408652413531172343e+01,1.364324385638638670e+00
2.817193031938720083e+02,2.573614711399427435e+00,2.762891324240699760e+02,3.215085384901026799e+00,3.356526637394309898e+00,9.578608282390738138e-01,2.408805251842599304e+01,1.361704362951983827e+00
2.828028800256295767e+02,2.565718336195632610e+00,2.773725846828783119e+02,3.215147671375627070e+00,3.363111954055669539e+00,9.560037594045571741e-01,2.408957827969358334e+01,1.359089407620479362e+00
2.838906246184783981e+02,2.557754793349818812e+00,2.784602055250901458e+02,3.215209546694126619e+00,3.369709438765647214e+00,9.541503815450286252e-01,2.409110142311156366e+01,1.356479509590319266e+00
2.849825530028748517e+02,2.549723752965712187e+00,2.795520109773253807e+02,3.215271012774721271e+00,3.376319115778283919e+00,9.523006867890688731e-01,2.409262195267214324e+01,1.353874658829290478e+00
2.860786812709357037e+02,2.541624883742247043e+00,2.806480171278803368e+02,3.215332071527673641e+00,3.382941009393142018e+00,9.504546672850392453e-01,2.409413987236258947e+01,1.351274845326705165e+00
