# q,training_error,generalization_error,m,sigma,m_hat,q_hat,sigma_hat
8.837215354809789858e+01,3.210189345824563834e+00,8.303695423837899625e+01,3.167599654859451164e+00,1.759236084248400500e+00,1.800554049124536649e+00,2.531202053446473244e+01,2.533722824408688901e+00
8.871205932335584521e+01,3.212814739150561927e+00,8.337621920546912690e+01,3.167920058943357819e+00,1.762926276710216067e+00,1.796966839052958065e+00,2.531487903205405843e+01,2.528814204255668496e+00
8.905327247804751778e+01,3.215429101747584006e+00,8.371679460699546382e+01,3.168238935526028310e+00,1.766622815575933592e+00,1.793387308027693416e+00,2.531773282219142374e+01,2.523915361216487074e+00
8.939579804074575975e+01,3.218032348934846354e+00,8.405868545926571755e+01,3.168556290740019321e+00,1.770325713827552994e+00,1.789815436781633684e+00,2.532058191247302403e+01,2.519026274180450109e+00
8.973964105936488522e+01,3.220624395628505887e+00,8.440189679797013866e+01,3.168872130697375944e+00,1.774034984474988086e+00,1.786251206108642853e+00,2.532342631047524861e+01,2.514146922091168523e+00
9.008480660123504435e+01,3.223205156339903343e+00,8.474643367825571261e+01,3.169186461489667206e+00,1.777750640556089889e+00,1.782694596863330760e+00,2.532626602375470171e+01,2.509277283946388160e+00
9.043129975317683034e+01,3.225774545173870855e+00,8.509230117480075251e+01,3.169499289188038471e+00,1.781472695136668616e+00,1.779145589960830387e+00,2.532910105984826288e+01,2.504417338797819692e+00
9.077912562157628429e+01,3.228332475826992010e+00,8.543950438188981877e+01,3.169810619843230981e+00,1.785201161310510543e+00,1.775604166376568704e+00,2.533193142627336414e+01,2.499567065750964101e+00
9.112828933246011331e+01,3.230878861585872119e+00,8.578804841348883770e+01,3.170120459485636921e+00,1.788936052199401550e+00,1.772070307146050849e+00,2.533475713052802547e+01,2.494726443964951468e+00
9.147879603157127804e+01,3.233413615325390733e+00,8.613793840332061791e+01,3.170428814125331840e+00,1.792677380953154653e+00,1.768543993364626532e+00,2.533757818009081930e+01,2.489895452652356678e+00
9.183065088444482171e+01,3.235936649506975016e+00,8.648917950494062268e+01,3.170735689752100406e+00,1.796425160749617556e+00,1.765025206187273765e+00,2.534039458242143894e+01,2.485074071079041325e+00
9.218385907648395516e+01,3.238447876176810514e+00,8.684177689181296955e+01,3.171041092335495470e+00,1.800179404794708171e+00,1.761513926828376153e+00,2.534320634496035396e+01,2.480262278563980072e+00
9.253842581303651116e+01,3.240947206964114535e+00,8.719573575738677107e+01,3.171345027824867380e+00,1.803940126322429283e+00,1.758010136561502179e+00,2.534601347512921521e+01,2.475460054479095451e+00
9.289435631947156935e+01,3.243434553079345584e+00,8.755106131517275969e+01,3.171647502149402609e+00,1.807707338594894075e+00,1.754513816719182495e+00,2.534881598033082994e+01,2.470667378249085555e+00
9.325165584125680596e+01,3.245909825312440766e+00,8.790775879882048116e+01,3.171948521218164174e+00,1.811481054902348342e+00,1.751024948692689875e+00,2.535161386794942473e+01,2.465884229351256618e+00
9.361032964403527501e+01,3.248372934031021231e+00,8.826583346219501891e+01,3.172248090920130270e+00,1.815261288563192466e+00,1.747543513931823167e+00,2.535440714535062767e+01,2.461110587315360920e+00
9.397038301370335489e+01,3.250823789178609591e+00,8.862529057945486954e+01,3.172546217124243562e+00,1.819048052924006509e+00,1.744069493944688576e+00,2.535719581988160343e+01,2.456346431723427148e+00
9.433182125648855276e+01,3.253262300272834473e+00,8.898613544512969042e+01,3.172842905679432501e+00,1.822841361359569534e+00,1.740602870297480065e+00,2.535997989887132675e+01,2.451591742209593860e+00
9.469464969902773532e+01,3.255688376403623963e+00,8.934837337419838832e+01,3.173138162414673502e+00,1.826641227272888024e+00,1.737143624614264636e+00,2.536275938963051146e+01,2.446846498459946062e+00
9.505887368844561536e+01,3.258101926231391055e+00,8.971200970216759174e+01,3.173431993139012697e+00,1.830447664095217419e+00,1.733691738576762953e+00,2.536553429945180582e+01,2.442110680212349116e+00
9.542449859243352250e+01,3.260502857985223546e+00,9.007704978515027960e+01,3.173724403641618341e+00,1.834260685286085657e+00,1.730247193924139504e+00,2.536830463560993465e+01,2.437384267256283543e+00
9.579152979932855771e+01,3.262891079461049504e+00,9.044349899994492148e+01,3.174015399691820782e+00,1.838080304333318704e+00,1.726809972452782782e+00,2.537107040536178459e+01,2.432667239432682926e+00
9.615997271819296088e+01,3.265266498019806285e+00,9.081136274411466047e+01,3.174304987039149761e+00,1.841906534753067648e+00,1.723380056016093009e+00,2.537383161594640768e+01,2.427959576633770045e+00
9.652983277889387637e+01,3.267629020585615773e+00,9.118064643606713560e+01,3.174593171413372161e+00,1.845739390089823795e+00,1.719957426524271860e+00,2.537658827458546895e+01,2.423261258802894780e+00
9.690111543218331747e+01,3.269978553643908548e+00,9.155135551513421888e+01,3.174879958524548407e+00,1.849578883916458860e+00,1.716542065944104190e+00,2.537934038848288765e+01,2.418572265934367582e+00
9.727382614977842934e+01,3.272315003239590236e+00,9.192349544165232089e+01,3.175165354063056000e+00,1.853425029834234739e+00,1.713133956298752425e+00,2.538208796482536656e+01,2.413892578073304485e+00
9.764797042444251929e+01,3.274638274975174124e+00,9.229707169704322212e+01,3.175449363699646366e+00,1.857277841472842583e+00,1.709733079667540956e+00,2.538483101078224990e+01,2.409222175315461012e+00
9.802355377006541914e+01,3.276948274008908868e+00,9.267208978389447793e+01,3.175731993085474159e+00,1.861137332490417906e+00,1.706339418185747858e+00,2.538756953350574364e+01,2.404561037807070534e+00
9.840058172174511242e+01,3.279244905052906667e+00,9.304855522604080420e+01,3.176013247852153665e+00,1.865003516573572773e+00,1.702952954044396838e+00,2.539030354013096158e+01,2.399909145744690164e+00
9.877905983586924776e+01,3.281528072371246996e+00,9.342647356864567598e+01,3.176293133611783670e+00,1.868876407437417342e+00,1.699573669490044958e+00,2.539303303777617060e+01,2.395266479375034230e+00
9.915899369019699350e+01,3.283797679778106104e+00,9.380585037828296890e+01,3.176571655957012297e+00,1.872756018825594060e+00,1.696201546824578577e+00,2.539575803354261296e+01,2.390633018994820169e+00
9.954038888394126161e+01,3.286053630635827005e+00,9.418669124301914053e+01,3.176848820461058320e+00,1.876642364510297645e+00,1.692836568405000852e+00,2.539847853451488291e+01,2.386008744950605109e+00
9.992325103785118756e+01,3.288295827853044528e+00,9.456900177249565331e+01,3.177124632677765792e+00,1.880535458292299955e+00,1.689478716643231015e+00,2.540119454776101904e+01,2.381393637638629990e+00
1.003075857942949085e+02,3.290524173882744208e+00,9.495278759801162494e+01,3.177399098141644451e+00,1.884435314000986184e+00,1.686127974005894758e+00,2.540390608033237640e+01,2.376787677504667240e+00
1.006933988173432368e+02,3.292738570720365576e+00,9.533805437260741655e+01,3.177672222367912358e+00,1.888341945494376173e+00,1.682784323014116179e+00,2.540661313926402443e+01,2.372190845043847585e+00
1.010806957928519125e+02,3.294938919901835739e+00,9.572480777114682837e+01,3.177944010852542966e+00,1.892255366659148619e+00,1.679447746243324380e+00,2.540931573157461187e+01,2.367603120800528149e+00
1.014694824285470816e+02,3.297125122501675776e+00,9.611305349040247847e+01,3.178214469072298876e+00,1.896175591410678374e+00,1.676118226323035199e+00,2.541201386426666176e+01,2.363024485368109939e+00
1.018597644541076193e+02,3.299297079131016552e+00,9.650279724913804102e+01,3.178483602484792669e+00,1.900102633693057985e+00,1.672795745936660694e+00,2.541470754432638657e+01,2.358454919388904614e+00
1.022515476212513335e+02,3.301454689935668707e+00,9.689404478819430722e+01,3.178751416528510898e+00,1.904036507479126783e+00,1.669480287821297759e+00,2.541739677872422121e+01,2.353894403553960846e+00
1.026448377038180269e+02,3.303597854594160221e+00,9.728680187057227613e+01,3.179017916622872253e+00,1.907977226770499302e+00,1.666171834767532944e+00,2.542008157441447480e+01,2.349342918602926211e+00
1.030396404978562259e+02,3.305726472315754449e+00,9.768107428151969884e+01,3.179283108168264427e+00,1.911924805597598587e+00,1.662870369619235955e+00,2.542276193833576059e+01,2.344800445323877103e+00
1.034359618217069823e+02,3.307840441838479251e+00,9.807686782861479458e+01,3.179546996546094739e+00,1.915879258019675069e+00,1.659575875273368917e+00,2.542543787741090711e+01,2.340266964553184614e+00
1.038338075160912837e+02,3.309939661427162338e+00,9.847418834185363323e+01,3.179809587118823000e+00,1.919840598124849640e+00,1.656288334679771213e+00,2.542810939854715002e+01,2.335742457175336906e+00
1.042331834441943954e+02,3.312024028871399128e+00,9.887304167373436314e+01,3.180070885230019240e+00,1.923808840030126976e+00,1.653007730840980294e+00,2.543077650863618899e+01,2.331226904122812194e+00
1.046340954917538113e+02,3.314093441483582758e+00,9.927343369934500572e+01,3.180330896204405455e+00,1.927783997881444611e+00,1.649734046812017407e+00,2.543343921455416279e+01,2.326720286375908664e+00
1.050365495671453573e+02,3.316147796096897249e+00,9.967537031644958745e+01,3.180589625347884919e+00,1.931766085853684700e+00,1.646467265700195526e+00,2.543609752316209693e+01,2.322222584962595260e+00
1.054405516014695365e+02,3.318186989063284464e+00,1.000788574455743145e+02,3.180847077947610568e+00,1.935755118150709775e+00,1.643207370664930833e+00,2.543875144130560884e+01,2.317733780958374457e+00
1.058461075486405747e+02,3.320210916251427058e+00,1.004839010300965469e+02,3.181103259272015205e+00,1.939751109005405372e+00,1.639954344917531781e+00,2.544140097581514581e+01,2.313253855486111288e+00
1.062532233854723245e+02,3.322219473044710991e+00,1.008905070363306038e+02,3.181358174570857678e+00,1.943754072679686695e+00,1.636708171721020788e+00,2.544404613350621247e+01,2.308782789715904116e+00
1.066619051117681352e+02,3.324212554339202264e+00,1.012986814536175899e+02,3.181611829075273956e+00,1.947764023464555017e+00,1.633468834389923297e+00,2.544668692117923570e+01,2.304320564864914545e+00
1.070721587504075245e+02,3.326190054541577901e+00,1.017084302944118974e+02,3.181864227997814876e+00,1.951780975680108110e+00,1.630236316290088583e+00,2.544932334561977783e+01,2.299867162197237747e+00
1.074839903474366878e+02,3.328151867567082256e+00,1.021197595943716863e+02,3.182115376532498985e+00,1.955804943675588659e+00,1.627010600838485255e+00,2.545195541359861835e+01,2.295422563023739038e+00
1.078974059721558518e+02,3.330097886837456667e+00,1.025326754124461530e+02,3.182365279854848517e+00,1.959835941829396022e+00,1.623791671503018952e+00,2.545458313187188537e+01,2.290986748701916209e+00
1.083124117172104519e+02,3.332028005278863780e+00,1.029471838309665657e+02,3.182613943121946232e+00,1.963873984549141971e+00,1.620579511802330286e+00,2.545720650718099876e+01,2.286559700635743653e+00
1.087290136986791822e+02,3.333942115319818988e+00,1.033632909557342430e+02,3.182861371472468726e+00,1.967919086271656681e+00,1.617374105305617427e+00,2.545982554625297212e+01,2.282141400275536469e+00
1.091472180561657126e+02,3.335840108889081002e+00,1.037810029161122145e+02,3.183107570026747712e+00,1.971971261463046465e+00,1.614175435632431155e+00,2.546244025580021741e+01,2.277731829117790596e+00
1.095670309528884019e+02,3.337721877413578397e+00,1.042003258651148059e+02,3.183352543886798891e+00,1.976030524618708650e+00,1.610983486452494340e+00,2.546505064252094286e+01,2.273330968705044697e+00
1.099884585757705793e+02,3.339587311816277548e+00,1.046212659794978350e+02,3.183596298136372571e+00,1.980096890263362219e+00,1.607798241485515867e+00,2.546765671309909962e+01,2.268938800625740715e+00
1.104115071355332134e+02,3.341436302514081191e+00,1.050438294598511817e+02,3.183838837841014513e+00,1.984170372951104211e+00,1.604619684500991239e+00,2.547025847420426103e+01,2.264555306514061783e+00
1.108361828667846538e+02,3.343268739415707458e+00,1.054680225306884722e+02,3.184080168048092574e+00,1.988250987265411052e+00,1.601447799318029608e+00,2.547285593249207380e+01,2.260180468049807878e+00
1.112624920281143375e+02,3.345084511919567571e+00,1.058938514405406437e+02,3.184320293786843781e+00,1.992338747819195399e+00,1.598282569805152820e+00,2.547544909460420826e+01,2.255814266958234171e+00
1.116904409021831839e+02,3.346883508911580929e+00,1.063213224620462967e+02,3.184559220068440943e+00,1.996433669254827459e+00,1.595123979880124665e+00,2.547803796716823754e+01,2.251456685009925351e+00
1.121200357958180547e+02,3.348665618763097651e+00,1.067504418920460267e+02,3.184796951886013527e+00,2.000535766244178948e+00,1.591972013509748818e+00,2.548062255679799648e+01,2.247107704020630425e+00
1.125512830401028168e+02,3.350430729328673696e+00,1.071812160516734025e+02,3.185033494214708938e+00,2.004645053488641970e+00,1.588826654709700970e+00,2.548320287009352825e+01,2.242767305851145920e+00
1.129841889904735126e+02,3.352178727943956993e+00,1.076136512864500503e+02,3.185268852011732932e+00,2.008761545719180752e+00,1.585687887544330987e+00,2.548577891364123360e+01,2.238435472407151128e+00
1.134187600268101619e+02,3.353909501423465667e+00,1.080477539663773570e+02,3.185503030216403353e+00,2.012885257696352515e+00,1.582555696126491496e+00,2.548835069401375364e+01,2.234112185639084647e+00
1.138550025535326427e+02,3.355622936058453298e+00,1.084835304860322793e+02,3.185736033750184770e+00,2.017016204210349883e+00,1.579430064617345364e+00,2.549091821777039613e+01,2.229797427541990285e+00
1.142929229996932321e+02,3.357318917614681819e+00,1.089209872646597432e+02,3.185967867516745766e+00,2.021154400081028424e+00,1.576310977226192955e+00,2.549348149145689391e+01,2.225491180155385607e+00
1.147325278190729563e+02,3.358997331330235259e+00,1.093601307462689647e+02,3.186198536401997572e+00,2.025299860157950604e+00,1.573198418210284055e+00,2.549604052160566070e+01,2.221193425563117163e+00
1.151738234902760212e+02,3.360658061913313510e+00,1.098009673997277247e+02,3.186428045274148690e+00,2.029452599320418660e+00,1.570092371874639570e+00,2.549859531473580887e+01,2.216904145893220601e+00
1.156168165168245707e+02,3.362300993540003891e+00,1.102435037188570846e+02,3.186656398983742644e+00,2.033612632477499904e+00,1.566992822571876776e+00,2.550114587735321336e+01,2.212623323317788770e+00
1.160615134272562017e+02,3.363926009852071353e+00,1.106877462225287729e+02,3.186883602363711265e+00,2.037779974568080021e+00,1.563899754702021028e+00,2.550369221595064317e+01,2.208350940052822065e+00
1.165079207752182811e+02,3.365532993954688301e+00,1.111337014547594464e+02,3.187109660229420438e+00,2.041954640560882606e+00,1.560813152712338114e+00,2.550623433700774001e+01,2.204086978358104076e+00
1.169560451395663705e+02,3.367121828414242124e+00,1.115813759848089433e+02,3.187334577378713174e+00,2.046136645454517566e+00,1.557733001097146408e+00,2.550877224699125989e+01,2.199831420537049276e+00
1.174058931244593964e+02,3.368692395256043248e+00,1.120307764072754679e+02,3.187558358591963348e+00,2.050326004277508218e+00,1.554659284397649666e+00,2.551130595235490972e+01,2.195584248936582217e+00
1.178574713594587706e+02,3.370244575962062950e+00,1.124819093421945411e+02,3.187781008632113888e+00,2.054522732088337911e+00,1.551591987201750289e+00,2.551383545953965282e+01,2.191345445946982995e+00
1.183107864996242284e+02,3.371778251468688037e+00,1.129347814351347807e+02,3.188002532244726961e+00,2.058726843975472676e+00,1.548531094143885678e+00,2.551636077497364141e+01,2.187114994001769563e+00
1.187658452256138304e+02,3.373293302164417362e+00,1.133893993572977621e+02,3.188222934158036814e+00,2.062938355057414075e+00,1.545476589904842379e+00,2.551888190507241205e+01,2.182892875577548963e+00
1.192226542437804682e+02,3.374789607887576537e+00,1.138457698056144949e+02,3.188442219082989748e+00,2.067157280482723625e+00,1.542428459211590885e+00,2.552139885623871507e+01,2.178679073193890314e+00
1.196812202862724348e+02,3.376267047924025544e+00,1.143038995028458373e+02,3.188660391713295184e+00,2.071383635430071646e+00,1.539386686837104889e+00,2.552391163486283787e+01,2.174473569413184482e+00
1.201415501111318491e+02,3.377725501004853470e+00,1.147637951976809205e+02,3.188877456725467407e+00,2.075617435108266573e+00,1.536351257600190534e+00,2.552642024732260850e+01,2.170276346840511295e+00
1.206036505023935774e+02,3.379164845304050147e+00,1.152254636648358286e+02,3.189093418778874867e+00,2.079858694756287818e+00,1.533322156365321653e+00,2.552892469998345248e+01,2.166087388123514756e+00
1.210675282701868696e+02,3.380584958436189780e+00,1.156889117051552773e+02,3.189308282515793458e+00,2.084107429643346165e+00,1.530299368042453034e+00,2.553142499919832886e+01,2.161906675952253387e+00
1.215331902508337976e+02,3.381985717454093709e+00,1.161541461457109108e+02,3.189522052561445609e+00,2.088363655068890434e+00,1.527282877586868759e+00,2.553392115130809259e+01,2.157734193059088312e+00
1.220006433069519858e+02,3.383366998846469187e+00,1.166211738399038751e+02,3.189734733524054011e+00,2.092627386362679864e+00,1.524272669998991692e+00,2.553641316264120320e+01,2.153569922218527832e+00
1.224698943275537317e+02,3.384728678535597446e+00,1.170900016675639819e+02,3.189946329994875374e+00,2.096898638884789889e+00,1.521268730324232488e+00,2.553890103951417245e+01,2.149413846247119064e+00
1.229409502281495321e+02,3.386070631874924963e+00,1.175606365350529927e+02,3.190156846548270142e+00,2.101177428025680971e+00,1.518271043652806407e+00,2.554138478823126235e+01,2.145265948003297840e+00
1.234138179508479993e+02,3.387392733646708010e+00,1.180330853753645499e+02,3.190366287741727369e+00,2.105463769206212810e+00,1.515279595119576328e+00,2.554386441508483685e+01,2.141126210387272355e+00
1.238885044644602118e+02,3.388694858059643877e+00,1.185073551482283563e+02,3.190574658115925555e+00,2.109757677877703408e+00,1.512294369903875557e+00,2.554633992635530504e+01,2.136994616340880615e+00
1.243650167646003553e+02,3.389976878746460365e+00,1.189834528402108020e+02,3.190781962194774390e+00,2.114059169521953940e+00,1.509315353229349954e+00,2.554881132831114954e+01,2.132871148847474974e+00
1.248433618737908262e+02,3.391238668761521691e+00,1.194613854648198981e+02,3.190988204485461832e+00,2.118368259651299823e+00,1.506342530363782739e+00,2.555127862720911125e+01,2.128755790931775582e+00
1.253235468415637826e+02,3.392480100578417090e+00,1.199411600626067695e+02,3.191193389478506059e+00,2.122684963808640912e+00,1.503375886618938839e+00,2.555374182929409344e+01,2.124648525659760256e+00
1.258055787445667448e+02,3.393701046087544970e+00,1.204227837012711575e+02,3.191397521647796776e+00,2.127009297567491242e+00,1.500415407350391250e+00,2.555620094079938553e+01,2.120549336138521035e+00
1.262894646866660935e+02,3.394901376593675746e+00,1.209062634757648027e+02,3.191600605450646277e+00,2.131341276532013662e+00,1.497461077957360498e+00,2.555865596794665606e+01,2.116458205516142943e+00
1.267752117990511067e+02,3.396080962813525783e+00,1.213916065083954408e+02,3.191802645327832533e+00,2.135680916337057589e+00,1.494512883882554544e+00,2.556110691694598813e+01,2.112375116981580536e+00
1.272628272403407408e+02,3.397239674873282489e+00,1.218788199489334403e+02,3.192003645703651582e+00,2.140028232648211404e+00,1.491570810611997144e+00,2.556355379399597183e+01,2.108300053764520232e+00
1.277523181966871277e+02,3.398377382306164929e+00,1.223679109747152012e+02,3.192203610985965057e+00,2.144383241161829101e+00,1.488634843674876862e+00,2.556599660528371487e+01,2.104232999135267956e+00
1.282436918818835068e+02,3.399493954049970679e+00,1.228588867907510433e+02,3.192402545566234373e+00,2.148745957605083134e+00,1.485704968643372981e+00,2.556843535698510195e+01,2.100173936404607922e+00
1.287369555374685035e+02,3.400589258444553398e+00,1.233517546298293155e+02,3.192600453819592232e+00,2.153116397735998611e+00,1.482781171132508291e+00,2.557087005526449630e+01,2.096122848923692494e+00
1.292321164328349425e+02,3.401663163229372344e+00,1.238465217526252076e+02,3.192797340104867043e+00,2.157494577343506137e+00,1.479863436799973453e+00,2.557330070627509144e+01,2.092079720083901861e+00
1.297291818653347946e+02,3.402715535540982827e+00,1.243431954478055133e+02,3.192993208764637991e+00,2.161880512247459141e+00,1.476951751345983999e+00,2.557572731615902484e+01,2.088044533316737006e+00
1.302281591603889410e+02,3.403746241910516446e+00,1.248417830321383661e+02,3.193188064125285663e+00,2.166274218298709364e+00,1.474046100513104252e+00,2.557814989104710079e+01,2.084017272093675821e+00
1.307290556715929597e+02,3.404755148261185305e+00,1.253422918505988832e+02,3.193381910497036902e+00,2.170675711379121076e+00,1.471146470086104330e+00,2.558056843705912442e+01,2.079997919926067862e+00
1.312318787808273726e+02,3.405742119905727172e+00,1.258447292764793417e+02,3.193574752174013653e+00,2.175085007401632353e+00,1.468252845891790725e+00,2.558298296030383767e+01,2.075986460364997566e+00
1.317366358983655346e+02,3.406707021543892822e+00,1.263491027114969967e+02,3.193766593434270717e+00,2.179502122310287060e+00,1.465365213798854649e+00,2.558539346687913252e+01,2.071982877001169232e+00
1.322433344629822614e+02,3.407649717259881417e+00,1.268554195859025384e+02,3.193957438539860583e+00,2.183927072080278808e+00,1.462483559717718151e+00,2.558779996287182357e+01,2.067987153464784900e+00
1.327519819420650720e+02,3.408570070519791440e+00,1.273636873585913492e+02,3.194147291736860517e+00,2.188359872718003363e+00,1.459607869600369368e+00,2.559020245435801044e+01,2.063999273425414671e+00
1.332625858317223617e+02,3.409467944169041864e+00,1.278739135172114914e+02,3.194336157255434294e+00,2.192800540261085285e+00,1.456738129440218632e+00,2.559260094740297120e+01,2.060019220591888800e+00
1.337751536568957249e+02,3.410343200429801325e+00,1.283861055782759877e+02,3.194524039309874830e+00,2.197249090778443215e+00,1.453874325271931944e+00,2.559499544806116944e+01,2.056046978712160023e+00
1.342896929714689520e+02,3.411195700898399075e+00,1.289002710872716477e+02,3.194710942098648587e+00,2.201705540370310299e+00,1.451016443171288861e+00,2.559738596237646036e+01,2.052082531573201862e+00
1.348062113583814323e+02,3.412025306542723069e+00,1.294164176187725559e+02,3.194896869804441319e+00,2.206169905168298584e+00,1.448164469255017295e+00,2.559977249638210495e+01,2.048125863000869185e+00
1.353247164297376344e+02,3.412831877699605165e+00,1.299345527765491966e+02,3.195081826594216245e+00,2.210642201335429213e+00,1.445318389680652960e+00,2.560215505610063857e+01,2.044176956859797389e+00
1.358452158269216454e+02,3.413615274072216543e+00,1.304546841936831356e+02,3.195265816619249133e+00,2.215122445066189716e+00,1.442478190646373948e+00,2.560453364754415162e+01,2.040235797053266076e+00
1.363677172207074477e+02,3.414375354727422707e+00,1.309768195326770979e+02,3.195448844015178036e+00,2.219610652586559318e+00,1.439643858390864173e+00,2.560690827671432501e+01,2.036302367523097789e+00
1.368922283113742537e+02,3.415111978093145151e+00,1.315009664855701601e+02,3.195630912902052589e+00,2.224106840154077336e+00,1.436815379193146835e+00,2.560927894960233786e+01,2.032376652249520799e+00
1.374187568288177204e+02,3.415825001955716367e+00,1.320271327740489653e+02,3.195812027384376641e+00,2.228611024057865819e+00,1.433992739372448533e+00,2.561164567218904864e+01,2.028458635251070952e+00
1.379473105326658526e+02,3.416514283457206869e+00,1.325553261495635127e+02,3.195992191551166428e+00,2.233123220618695726e+00,1.431175925288038497e+00,2.561400845044493124e+01,2.024548300584458449e+00
1.384778972123925485e+02,3.417179679092776645e+00,1.330855543934405887e+02,3.196171409475979885e+00,2.237643446189018004e+00,1.428364923339083603e+00,2.561636729033028104e+01,2.020645632344455933e+00
1.390105246874313991e+02,3.417821044707953337e+00,1.336178253169974539e+02,3.196349685216973935e+00,2.242171717153007116e+00,1.425559719964505367e+00,2.561872219779516868e+01,2.016750614663792351e+00
1.395452008072931278e+02,3.418438235495974808e+00,1.341521467616591963e+02,3.196527022816959107e+00,2.246708049926625872e+00,1.422760301642820080e+00,2.562107317877939749e+01,2.012863231713016621e+00
1.400819334516788217e+02,3.419031105995060216e+00,1.346885265990719631e+02,3.196703426303427076e+00,2.251252460957648527e+00,1.419966654892005353e+00,2.562342023921272016e+01,2.008983467700403480e+00
1.406207305305984505e+02,3.419599510085724159e+00,1.352269727312212240e+02,3.196878899688606612e+00,2.255804966725722061e+00,1.417178766269339585e+00,2.562576338501492046e+01,2.005111306871818933e+00
1.411615999844850649e+02,3.420143300988007784e+00,1.357674930905460258e+02,3.197053446969518209e+00,2.260365583742403928e+00,1.414396622371269174e+00,2.562810262209561074e+01,2.001246733510624320e+00
1.417045497843141391e+02,3.420662331258783162e+00,1.363100956400581367e+02,3.197227072128008274e+00,2.264934328551220233e+00,1.411620209833251316e+00,2.563043795635451616e+01,1.997389731937544211e+00
1.422495879317188212e+02,3.421156452788976843e+00,1.368547883734572110e+02,3.197399779130801534e+00,2.269511217727696373e+00,1.408849515329620550e+00,2.563276939368141427e+01,1.993540286510569359e+00
1.427967224591100432e+02,3.421625516800826716e+00,1.374015793152509275e+02,3.197571571929551659e+00,2.274096267879423650e+00,1.406084525573431998e+00,2.563509693995619187e+01,1.989698381624824819e+00
1.433459614297925953e+02,3.422069373845112228e+00,1.379504765208708648e+02,3.197742454460871464e+00,2.278689495646081475e+00,1.403325227316330359e+00,2.563742060104898002e+01,1.985864001712478011e+00
1.438973129380861167e+02,3.422487873798369939e+00,1.385014880767933221e+02,3.197912430646400406e+00,2.283290917699511979e+00,1.400571607348396252e+00,2.563974038282006873e+01,1.982037131242607497e+00
1.444507851094433875e+02,3.422880865860093547e+00,1.390546221006577241e+02,3.198081504392838337e+00,2.287900550743752426e+00,1.397823652498008995e+00,2.564205629112002072e+01,1.978217754721099064e+00
1.450063861005691876e+02,3.423248198549946775e+00,1.396098867413851963e+02,3.198249679591993466e+00,2.292518411515080068e+00,1.395081349631706491e+00,2.564436833178969621e+01,1.974405856690538918e+00
1.455641240995427097e+02,3.423589719704947409e+00,1.401672901793010340e+02,3.198416960120833430e+00,2.297144516782074763e+00,1.392344685654037573e+00,2.564667651066032761e+01,1.970601421730090230e+00
1.461240073259356222e+02,3.423905276476622461e+00,1.407268406262525673e+02,3.198583349841520374e+00,2.301778883345644733e+00,1.389613647507430105e+00,2.564898083355362601e+01,1.966804434455396766e+00
1.466860440309358751e+02,3.424194715328209959e+00,1.412885463257329377e+02,3.198748852601474457e+00,2.306421528039108715e+00,1.386888222172037777e+00,2.565128130628153968e+01,1.963014879518454325e+00
1.472502424974666155e+02,3.424457882031763933e+00,1.418524155529998154e+02,3.198913472233400945e+00,2.311072467728203961e+00,1.384168396665617973e+00,2.565357793464675140e+01,1.959232741607523476e+00
1.478166110403109315e+02,3.424694621665346439e+00,1.424184566152002276e+02,3.199077212555347938e+00,2.315731719311168835e+00,1.381454158043375013e+00,2.565587072444239425e+01,1.955458005446995884e+00
1.483851580062317623e+02,3.424904778610105005e+00,1.429866778514902421e+02,3.199240077370754776e+00,2.320399299718774788e+00,1.378745493397835808e+00,2.565815968145205872e+01,1.951690655797305496e+00
1.489558917740974380e+02,3.425088196547439789e+00,1.435570876331604495e+02,3.199402070468487125e+00,2.325075225914383648e+00,1.376042389858700643e+00,2.566044481145009115e+01,1.947930677454803527e+00
1.495288207550026982e+02,3.425244718456079696e+00,1.441296943637568972e+02,3.199563195622893819e+00,2.329759514893987138e+00,1.373344834592717945e+00,2.566272612020141608e+01,1.944178055251665649e+00
1.501039533923951126e+02,3.425374186609190907e+00,1.447045064792074243e+02,3.199723456593841497e+00,2.334452183686267279e+00,1.370652814803535291e+00,2.566500361346180625e+01,1.940432774055768528e+00
1.506812981621970096e+02,3.425476442571449454e+00,1.452815324479434764e+02,3.199882857126772784e+00,2.339153249352639019e+00,1.367966317731572623e+00,2.566727729697756288e+01,1.936694818770595905e+00
1.512608635729326636e+02,3.425551327196132867e+00,1.458607807710271800e+02,3.200041400952741366e+00,2.343862728987305744e+00,1.365285330653881024e+00,2.566954717648596329e+01,1.932964174335119800e+00
1.518426581658525834e+02,3.425598680622161218e+00,1.464422599822756581e+02,3.200199091788465733e+00,2.348580639717308127e+00,1.362609840884009049e+00,2.567181325771501577e+01,1.929240825723699704e+00
1.524266905150586240e+02,3.425618342271159023e+00,1.470259786483858875e+02,3.200355933336368253e+00,2.353306998702567654e+00,1.359939835771872607e+00,2.567407554638361233e+01,1.925524757945981325e+00
1.530129692276324249e+02,3.425610150844488722e+00,1.476119453690631644e+02,3.200511929284624468e+00,2.358041823135953230e+00,1.357275302703610631e+00,2.567633404820152521e+01,1.921815956046775575e+00
1.536015029437598116e+02,3.425573944320283726e+00,1.482001687771453931e+02,3.200667083307207506e+00,2.362785130243306497e+00,1.354616229101467173e+00,2.567858876886960928e+01,1.918114405105973086e+00
